city,state,lat,lng
Lake Lillian,MN,44.9458,-94.88
Lake Park,MN,46.8839,-96.0988
Lake Shore,MN,46.504,-94.3635
Lake St. Croix Beach,MN,44.9245,-92.7657
Lake Wilson,MN,43.9953,-95.9533
Lakefield,MN,43.678,-95.1695
Lakeland,MN,44.9503,-92.77
Lakeland Shores,MN,44.9478,-92.7612
Lakeville,MN,44.6774,-93.252
Lamberton,MN,44.2306,-95.2676
Lancaster,MN,48.8577,-96.8019
Landfall,MN,44.9508,-92.9766
Lanesboro,MN,43.7181,-91.9719
Lansing,MN,43.7477,-92.9656
Laporte,MN,47.2147,-94.7573
Lastrup,MN,46.0398,-94.0621
Lauderdale,MN,44.9942,-93.2026
Le Center,MN,44.3866,-93.7311
Le Roy,MN,43.5131,-92.5076
Le Sueur,MN,44.4704,-93.9025
Lengby,MN,47.5155,-95.6346
Leonard,MN,47.6513,-95.2671
Leonidas,MN,47.4681,-92.5679
Leota,MN,43.8292,-96.0231
Lester Prairie,MN,44.8829,-94.0374
Lewiston,MN,43.9823,-91.8695
Lewisville,MN,43.9241,-94.434
Lexington,MN,45.1381,-93.1714
Lilydale,MN,44.9096,-93.1301
Lindstrom,MN,45.387,-92.8477
Lino Lakes,MN,45.1679,-93.083
Lismore,MN,43.7491,-95.948
Litchfield,MN,45.1221,-94.5255
Little Canada,MN,45.0244,-93.0863
Little Falls,MN,45.9833,-94.36
Little Rock,MN,47.8667,-95.106
Littlefork,MN,48.3964,-93.5578
Long Beach,MN,45.6509,-95.4294
Long Lake,MN,44.9841,-93.5689
Long Prairie,MN,45.9775,-94.8629
Longville,MN,46.9877,-94.212
Lonsdale,MN,44.4776,-93.422
Loretto,MN,45.0548,-93.6353
Louisburg,MN,45.1645,-96.1711
Lowry,MN,45.705,-95.519
Lucan,MN,44.41,-95.4135
Lutsen,MN,47.6715,-90.6885
Luverne,MN,43.6533,-96.2146
Lyle,MN,43.5057,-92.9412
Lynd,MN,44.3973,-95.8812
Mabel,MN,43.5198,-91.768
Madelia,MN,44.0482,-94.4198
Madison,MN,45.0127,-96.1889
Madison Lake,MN,44.2044,-93.8162
Magnolia,MN,43.6441,-96.0752
Mahnomen,MN,47.3146,-95.9673
Mahtomedi,MN,45.0619,-92.966
Mahtowa,MN,46.5616,-92.6279
Manchester,MN,43.7256,-93.451
Manhattan Beach,MN,46.737,-94.1396
Mankato,MN,44.1712,-93.9773
Mantorville,MN,44.0656,-92.7537
Maple Grove,MN,45.1089,-93.4626
Maple Lake,MN,45.2334,-94.0059
Maple Plain,MN,45.0088,-93.6618
Mapleton,MN,43.9267,-93.9544
Mapleview,MN,43.6901,-92.974
Maplewood,MN,44.9842,-93.0247
Marble,MN,47.328,-93.294
Marietta,MN,45.0105,-96.419
Marine on St. Croix,MN,45.1983,-92.7783
Marshall,MN,44.4488,-95.7897
Martin Lake,MN,45.3825,-93.0885
Mayer,MN,44.8868,-93.8904
Maynard,MN,44.9056,-95.4688
Mazeppa,MN,44.2737,-92.5403
McGrath,MN,46.2421,-93.2751
McGregor,MN,46.6087,-93.3055
McIntosh,MN,47.6369,-95.8864
McKinley,MN,47.509,-92.4057
Meadowlands,MN,47.0731,-92.7311
Medford,MN,44.1685,-93.2472
Medicine Lake,MN,44.9998,-93.4199
Medina,MN,45.0326,-93.5834
Meire Grove,MN,45.6264,-94.8694
Melrose,MN,45.6757,-94.8128
Menahga,MN,46.7471,-95.1012
Mendota,MN,44.8877,-93.1607
Mendota Heights,MN,44.8815,-93.14
Mentor,MN,47.6966,-96.144
Merrifield,MN,46.4673,-94.1746
Middle River,MN,48.4349,-96.1617
Midway,MN,47.317,-95.7838
Miesville,MN,44.599,-92.8196
Milaca,MN,45.7573,-93.6522
Milan,MN,45.1125,-95.9117
Millerville,MN,46.0691,-95.5571
Millville,MN,44.2447,-92.296
Milroy,MN,44.4178,-95.5536
Miltona,MN,46.0462,-95.2931
Minneapolis,MN,44.9635,-93.2678
Minneiska,MN,44.1975,-91.8763
Minneota,MN,44.5626,-95.9827
Minnesota City,MN,44.0923,-91.75
Minnesota Lake,MN,43.8408,-93.8279
Minnetonka,MN,44.9322,-93.4598
Minnetonka Beach,MN,44.9385,-93.5865
Minnetrista,MN,44.9356,-93.7103
Mizpah,MN,47.9209,-94.2132
Montevideo,MN,44.9505,-95.7153
Montgomery,MN,44.4452,-93.5797
Monticello,MN,45.298,-93.7984
Montrose,MN,45.0668,-93.9206
Moorhead,MN,46.8673,-96.7461
Moose Lake,MN,46.4445,-92.7634
Mora,MN,45.8768,-93.2914
Morgan,MN,44.4158,-94.9248
Morris,MN,45.5856,-95.9048
Morristown,MN,44.2239,-93.4445
Morton,MN,44.5534,-94.985
Motley,MN,46.3349,-94.6423
Mound,MN,44.9328,-93.6591
Mounds View,MN,45.1071,-93.2076
Mountain Iron,MN,47.5473,-92.6252
Mountain Lake,MN,43.9414,-94.9273
Murdock,MN,45.2234,-95.3946
Myrtle,MN,43.5632,-93.163
Nashua,MN,46.0377,-96.3059
Nashwauk,MN,47.3805,-93.1666
Nassau,MN,45.0677,-96.4417
Naytahwaush,MN,47.2704,-95.6334
Nelson,MN,45.8865,-95.2648
Nerstrand,MN,44.3429,-93.0638
Nett Lake,MN,48.1146,-93.0811
Nevis,MN,46.9646,-94.8423
New Auburn,MN,44.6728,-94.232
New Brighton,MN,45.0658,-93.206
New Germany,MN,44.8861,-93.9731
New Hope,MN,45.0374,-93.3869
New London,MN,45.2975,-94.9476
New Munich,MN,45.6309,-94.7525
New Prague,MN,44.5459,-93.5758
New Richland,MN,43.8938,-93.4939
New Trier,MN,44.604,-92.9328
New Ulm,MN,44.3121,-94.4686
New York Mills,MN,46.5198,-95.3733
Newfolden,MN,48.3568,-96.3298
Newport,MN,44.8744,-92.9975
Nicollet,MN,44.2747,-94.1885
Nielsville,MN,47.5288,-96.8161
Nimrod,MN,46.6375,-94.8805
Nisswa,MN,46.5003,-94.2977
Norcross,MN,45.8687,-96.1964
North Branch,MN,45.5137,-92.9601
North Mankato,MN,44.1813,-94.0387
North Oaks,MN,45.1002,-93.0882
North St. Paul,MN,45.0137,-92.9995
Northfield,MN,44.455,-93.1698
Northome,MN,47.8748,-94.2675
Northrop,MN,43.7359,-94.4367
Norwood Young America,MN,44.7721,-93.9192
Nowthen,MN,45.3421,-93.4495
Oak Grove,MN,45.3409,-93.3264
Oak Park Heights,MN,45.0324,-92.8099
Oakdale,MN,44.9876,-92.9641
Odessa,MN,45.2622,-96.3335
Odin,MN,43.8672,-94.7427
Ogema,MN,47.1016,-95.9225
Ogilvie,MN,45.829,-93.4221
Okabena,MN,43.7391,-95.3165
Oklee,MN,47.839,-95.8509
Olivia,MN,44.777,-94.9971
Onamia,MN,46.07,-93.6676
Ormsby,MN,43.8503,-94.6986
Orono,MN,44.9657,-93.5908
Oronoco,MN,44.1598,-92.5401
Orr,MN,48.0594,-92.8248
Ortonville,MN,45.3017,-96.4415
Osage,MN,46.9283,-95.2586
Osakis,MN,45.8649,-95.1524
Oslo,MN,48.1954,-97.1321
Osseo,MN,45.1179,-93.3992
Ostrander,MN,43.6137,-92.4263
Otsego,MN,45.266,-93.62
Ottertail,MN,46.4267,-95.5638
Owatonna,MN,44.0914,-93.2304
Palisade,MN,46.7126,-93.4895
Park Rapids,MN,46.917,-95.0577
Parkers Prairie,MN,46.153,-95.329
Paynesville,MN,45.3786,-94.7216
Pease,MN,45.6995,-93.6491
Pelican Rapids,MN,46.5701,-96.086
Pemberton,MN,44.0084,-93.7838
Pennock,MN,45.1459,-95.175
Pequot Lakes,MN,46.5875,-94.2983
Perham,MN,46.6,-95.5773
Perley,MN,47.1761,-96.8015
Peterson,MN,43.7868,-91.8333
Pierz,MN,45.9772,-94.1008
Pillager,MN,46.3295,-94.4796
Pine Bend,MN,47.4222,-95.5979
Pine City,MN,45.8367,-92.9683
Pine Island,MN,44.197,-92.6165
Pine Point,MN,46.9889,-95.3883
Pine River,MN,46.7225,-94.3975
Pine Springs,MN,45.0368,-92.9543
Pipestone,MN,43.9958,-96.3117
Plainview,MN,44.1648,-92.1697
Plato,MN,44.7724,-94.0397
Plummer,MN,47.9151,-96.0416
Plymouth,MN,45.0225,-93.4618
Ponemah,MN,48.0348,-94.8983
Porter,MN,44.642,-96.1693
Preston,MN,43.6726,-92.0828
Princeton,MN,45.5689,-93.59
Prinsburg,MN,44.9349,-95.187
Prior Lake,MN,44.7251,-93.4409
Proctor,MN,46.7416,-92.2276
Quamba,MN,45.9155,-93.1753
Racine,MN,43.7755,-92.481
Ramsey,MN,45.2617,-93.4494
Randall,MN,46.0887,-94.5007
Randolph,MN,44.526,-93.0198
Ranier,MN,48.6066,-93.353
Raymond,MN,45.0186,-95.2369
Red Lake,MN,47.8707,-95.0052
Red Lake Falls,MN,47.8837,-96.2727
Red Wing,MN,44.5816,-92.6036
Redby,MN,47.8717,-94.9184
Redwood Falls,MN,44.5471,-95.1031
Regal,MN,45.4054,-94.8397
Remer,MN,47.0569,-93.9126
Renville,MN,44.7908,-95.2048
Revere,MN,44.2215,-95.3611
Rice,MN,45.7525,-94.2317
Rice Lake,MN,46.8977,-92.1137
Richfield,MN,44.8762,-93.2833
Richmond,MN,45.4547,-94.5135
Richville,MN,46.5061,-95.6262
Riverland,MN,47.3219,-95.9512
Riverton,MN,46.4584,-94.0488
Robbinsdale,MN,45.0261,-93.3332
Rochester,MN,44.0151,-92.4778
Rock Creek,MN,45.7604,-92.9088
Rockford,MN,45.092,-93.7453
Rockville,MN,45.465,-94.3222
Rogers,MN,45.1865,-93.5783
Rollingstone,MN,44.0993,-91.8187
Ronneby,MN,45.6853,-93.8601
Roosevelt,MN,48.807,-95.101
Roscoe,MN,45.4323,-94.6364
Rose Creek,MN,43.6045,-92.8289
Roseau,MN,48.8446,-95.7623
Rosemount,MN,44.7465,-93.0662
Roseville,MN,45.0155,-93.1545
Rothsay,MN,46.4735,-96.2845
Round Lake,MN,43.5372,-95.4705
Roy Lake,MN,47.3176,-95.5428
Royalton,MN,45.8302,-94.2931
Rush City,MN,45.6875,-92.9654
Rushford,MN,43.8131,-91.7535
Rushford Village,MN,43.8033,-91.7915
Rushmore,MN,43.6197,-95.799
Russell,MN,44.3199,-95.9474
Ruthton,MN,44.1776,-96.1035
Rutledge,MN,46.257,-92.8696
Sabin,MN,46.7814,-96.6542
Sacred Heart,MN,44.7817,-95.3507
Sanborn,MN,44.2098,-95.1297
Sandstone,MN,46.1292,-92.8646
Sargeant,MN,43.8057,-92.8006
Sartell,MN,45.6187,-94.2207
Sauk Centre,MN,45.736,-94.9523
Sauk Rapids,MN,45.5981,-94.1539
Savage,MN,44.7544,-93.3631
Scandia,MN,45.254,-92.8278
Scanlon,MN,46.7066,-92.43
Seaforth,MN,44.4761,-95.331
Searles,MN,44.2307,-94.4361
Sebeka,MN,46.629,-95.0878
Sedan,MN,45.5782,-95.2451
Shafer,MN,45.3901,-92.7531
Shakopee,MN,44.7744,-93.4764
Shelly,MN,47.4582,-96.8197
Sherburn,MN,43.6547,-94.7273
Shevlin,MN,47.5302,-95.2595
Shoreview,MN,45.0842,-93.1358
Shorewood,MN,44.9033,-93.5903
Silver Bay,MN,47.294,-91.278
Silver Creek,MN,45.3127,-93.9827
Silver Lake,MN,44.9042,-94.1984
Skyline,MN,44.1408,-94.034
Slayton,MN,43.9902,-95.7578
Sleepy Eye,MN,44.2988,-94.7235
Sobieski,MN,45.923,-94.482
Solway,MN,47.521,-95.1303
Soudan,MN,47.813,-92.2356
South End,MN,47.3231,-95.4788
South Haven,MN,45.2927,-94.2174
South St. Paul,MN,44.8876,-93.0411
Spicer,MN,45.2329,-94.9401
Spring Grove,MN,43.5607,-91.637
Spring Hill,MN,45.5232,-94.8317
Spring Lake Park,MN,45.1161,-93.2451
Spring Park,MN,44.9364,-93.6319
Spring Valley,MN,43.6888,-92.3897
Springfield,MN,44.2372,-94.9819
Squaw Lake,MN,47.6275,-94.1381
St. Anthony,MN,45.0278,-93.2174
St. Augusta,MN,45.4497,-94.1996
St. Bonifacius,MN,44.9054,-93.7476
St. Charles,MN,43.9688,-92.0591
St. Clair,MN,44.0838,-93.8601
St. Cloud,MN,45.5339,-94.1718
St. Francis,MN,45.3991,-93.3902
St. Hilaire,MN,48.0135,-96.2137
St. James,MN,43.9832,-94.6249
St. Joseph,MN,45.5611,-94.3081
St. Leo,MN,44.7173,-96.0526
St. Louis Park,MN,44.9488,-93.3649
St. Martin,MN,45.5028,-94.6678
St. Marys Point,MN,44.9128,-92.7704
St. Michael,MN,45.2014,-93.692
St. Paul,MN,44.9477,-93.104
St. Paul Park,MN,44.836,-92.9949
St. Peter,MN,44.3296,-93.9659
St. Rosa,MN,45.7286,-94.7162
St. Stephen,MN,45.701,-94.2742
St. Vincent,MN,48.9693,-97.2264
Stacy,MN,45.3841,-92.9938
Stanchfield,MN,45.6649,-93.1815
Staples,MN,46.369,-94.8018
Starbuck,MN,45.6121,-95.5333
Steen,MN,43.5143,-96.2631
Stephen,MN,48.4518,-96.8769
Stewart,MN,44.7236,-94.4869
Stewartville,MN,43.8605,-92.4896
Stillwater,MN,45.0573,-92.8313
Stockton,MN,44.0271,-91.7697
Storden,MN,44.0396,-95.3193
Strandquist,MN,48.4894,-96.4479
Strathcona,MN,48.5537,-96.1671
Sturgeon Lake,MN,46.3863,-92.8241
Sunburg,MN,45.3476,-95.24
Sunfish Lake,MN,44.8722,-93.0943
Swanville,MN,45.9162,-94.6388
Taconite,MN,47.3315,-93.3758
Tamarack,MN,46.6529,-93.125
Taopi,MN,43.5575,-92.6404
Taunton,MN,44.5942,-96.063
Taylors Falls,MN,45.4121,-92.6644
Tenstrike,MN,47.6603,-94.6843
The Lakes,MN,44.136,-95.7083
The Ranch,MN,47.3198,-95.6952
Thief River Falls,MN,48.1112,-96.1771
Tintah,MN,46.0109,-96.3201
Tonka Bay,MN,44.9167,-93.5886
Tower,MN,47.8103,-92.2832
Tracy,MN,44.239,-95.6153
Trail,MN,47.7833,-95.6981
Trimont,MN,43.7611,-94.7162
Trommald,MN,46.5058,-94.0154
Trosky,MN,43.8884,-96.2509
Truman,MN,43.8279,-94.4366
Turtle River,MN,47.5882,-94.7581
Twin Lakes,MN,47.2261,-95.6555
Twin Valley,MN,47.2589,-96.2592
Two Harbors,MN,47.03,-91.675
Tyler,MN,44.2785,-96.1355
Ulen,MN,47.0781,-96.2581
Underwood,MN,46.2869,-95.8721
Upsala,MN,45.81,-94.5673
Urbank,MN,46.1242,-95.5104
Utica,MN,43.9772,-91.9494
Vadnais Heights,MN,45.057,-93.0748
Vergas,MN,46.6549,-95.8038
Vermillion,MN,44.6735,-92.9643
Verndale,MN,46.3971,-95.0112
Vernon Center,MN,43.9626,-94.1666
Vesta,MN,44.5066,-95.4139
Victoria,MN,44.8634,-93.6586
Viking,MN,48.2182,-96.4068
Villard,MN,45.7142,-95.2692
Vineland,MN,46.1832,-93.7823
Vining,MN,46.2619,-95.535
Virginia,MN,47.5169,-92.5128
Wabasha,MN,44.3707,-92.042
Wabasso,MN,44.4025,-95.2554
Waconia,MN,44.8412,-93.7927
Wadena,MN,46.4452,-95.1281
Wahkon,MN,46.1206,-93.5223
Waite Park,MN,45.5313,-94.2528
Waldorf,MN,43.9332,-93.6976
Walker,MN,47.0891,-94.5854
Walnut Grove,MN,44.225,-95.4692
Walters,MN,43.6049,-93.6743
Waltham,MN,43.8193,-92.8746
Wanamingo,MN,44.3026,-92.7872
Wanda,MN,44.3148,-95.2131
Warba,MN,47.1366,-93.2657
Warren,MN,48.194,-96.7688
Warroad,MN,48.9169,-95.3272
Warsaw,MN,44.2576,-93.3771
Waseca,MN,44.0826,-93.5025
Watertown,MN,44.9603,-93.8431
Waterville,MN,44.2236,-93.5747
Watkins,MN,45.3153,-94.412
Watson,MN,45.0099,-95.8
Waubun,MN,47.184,-95.9401
Waverly,MN,45.065,-93.9663
Wayzata,MN,44.9671,-93.5161
Welcome,MN,43.6662,-94.6071
Wells,MN,43.7432,-93.7278
Wendell,MN,46.0359,-96.1008
West Concord,MN,44.1529,-92.8995
West Roy Lake,MN,47.3116,-95.5954
West St. Paul,MN,44.9018,-93.0858
West Union,MN,45.7965,-95.0925
Westbrook,MN,44.0422,-95.4376
Westport,MN,45.7146,-95.168
Whalan,MN,43.7341,-91.9238
Wheaton,MN,45.8059,-96.498
Whipholt,MN,47.0436,-94.386
White Bear Lake,MN,45.0657,-93.015
White Earth,MN,47.0977,-95.8445
Wilder,MN,43.828,-95.2058
Willernie,MN,45.054,-92.9571
Williams,MN,48.768,-94.9533
Willmar,MN,45.122,-95.0569
Willow River,MN,46.3204,-92.835
Wilmont,MN,43.765,-95.8269
Wilton,MN,47.5065,-94.9969
Windom,MN,43.8736,-95.1201
Winger,MN,47.5376,-95.9864
Winnebago,MN,43.7644,-94.1703
Winona,MN,44.0505,-91.6684
Winsted,MN,44.9574,-94.0498
Winthrop,MN,44.5427,-94.361
Winton,MN,47.9284,-91.8004
Wolf Lake,MN,46.8066,-95.3526
Wolverton,MN,46.563,-96.7363
Wood Lake,MN,44.6513,-95.5358
Woodbury,MN,44.9056,-92.923
Woodland,MN,44.9524,-93.5155
Woodstock,MN,44.011,-96.0967
Worthington,MN,43.6281,-95.599
Wrenshall,MN,46.6217,-92.384
Wright,MN,46.6725,-93.0069
Wykoff,MN,43.7086,-92.2674
Wyoming,MN,45.3365,-92.9766
Zemple,MN,47.3207,-93.7859
Zimmerman,MN,45.4416,-93.5981
Zumbro Falls,MN,44.2849,-92.4263
Zumbrota,MN,44.295,-92.6734
Adrian,MO,38.396,-94.3498
Advance,MO,37.1038,-89.9119
Affton,MO,38.5499,-90.3264
Agency,MO,39.6698,-94.7587
Airport Drive,MO,37.1406,-94.5162
Alba,MO,37.2372,-94.4175
Albany,MO,40.2479,-94.3335
Aldrich,MO,37.5489,-93.5512
Alexandria,MO,40.3598,-91.4595
Allendale,MO,40.4853,-94.2887
Allenville,MO,37.2217,-89.7555
Alma,MO,39.0964,-93.5478
Altamont,MO,39.8885,-94.0867
Altenburg,MO,37.6304,-89.586
Alton,MO,36.6901,-91.3947
Amazonia,MO,39.8888,-94.8926
Amity,MO,39.8683,-94.4354
Amoret,MO,38.2549,-94.5873
Amsterdam,MO,38.3495,-94.589
Anderson,MO,36.6533,-94.4442
Annada,MO,39.2621,-90.8287
Annapolis,MO,37.3605,-90.6975
Anniston,MO,36.8243,-89.3267
Appleton City,MO,38.1906,-94.031
Arbela,MO,40.4631,-92.0156
Arbyrd,MO,36.0535,-90.2399
Arcadia,MO,37.5864,-90.6293
Archie,MO,38.4826,-94.3502
Arcola,MO,37.5493,-93.8761
Argyle,MO,38.2954,-92.0256
Arkoe,MO,40.2594,-94.8279
Armstrong,MO,39.2692,-92.7042
Arnold,MO,38.4296,-90.3733
Arrow Point,MO,36.544,-93.6223
Arrow Rock,MO,39.07,-92.9473
Asbury,MO,37.2729,-94.6052
Ash Grove,MO,37.3177,-93.581
Ashland,MO,38.7929,-92.2477
Ashley,MO,39.2538,-91.2239
Atlanta,MO,39.8986,-92.4801
Augusta,MO,38.5695,-90.8812
Aullville,MO,39.0175,-93.6779
Aurora,MO,36.9674,-93.7183
Auxvasse,MO,39.0174,-91.8958
Ava,MO,36.9546,-92.6661
Avilla,MO,37.1938,-94.1298
Avondale,MO,39.1545,-94.5452
Bagnell,MO,38.2294,-92.6053
Bakersfield,MO,36.5239,-92.1442
Baldwin Park,MO,38.7939,-94.2467
Ballwin,MO,38.5951,-90.55
Baring,MO,40.2447,-92.2058
Barnard,MO,40.1755,-94.8233
Barnett,MO,38.3775,-92.6746
Barnhart,MO,38.336,-90.4046
Bates City,MO,39.0047,-94.0659
Battlefield,MO,37.1194,-93.3683
Bel-Nor,MO,38.7017,-90.318
Bel-Ridge,MO,38.7129,-90.3285
Bell City,MO,37.0237,-89.8196
Bella Villa,MO,38.5436,-90.2854
Belle,MO,38.2848,-91.7217
Bellefontaine Neighbors,MO,38.7529,-90.228
Bellerive Acres,MO,38.7123,-90.3121
Bellflower,MO,39.0038,-91.3521
Belton,MO,38.8193,-94.5334
Bennett Springs,MO,37.7255,-92.8534
Benton,MO,37.099,-89.5624
Benton City,MO,39.1345,-91.7648
Berger,MO,38.6718,-91.3391
Berkeley,MO,38.7439,-90.3361
Bernie,MO,36.6717,-89.9707
Bertrand,MO,36.9082,-89.45
Bethany,MO,40.2684,-94.0281
Bethel,MO,39.8779,-92.0225
Beverly Hills,MO,38.6979,-90.2901
Bevier,MO,39.7508,-92.5644
Biehle,MO,37.6066,-89.8376
Big Lake,MO,40.0735,-95.3518
Big Spring,MO,38.8019,-91.4838
Bigelow,MO,40.1098,-95.2894
Billings,MO,37.0626,-93.5539
Birch Tree,MO,36.9967,-91.4916
Birmingham,MO,39.1674,-94.4502
Bismarck,MO,37.7673,-90.6225
Black Jack,MO,38.7993,-90.264
Blackburn,MO,39.1047,-93.4854
Blackwater,MO,38.9793,-92.992
Blairstown,MO,38.558,-93.9578
Blanchard,MO,40.5749,-95.2109
Bland,MO,38.3005,-91.6331
Blodgett,MO,37.0049,-89.5264
Bloomfield,MO,36.8877,-89.9309
Bloomsdale,MO,38.0147,-90.2214
Blue Eye,MO,36.5149,-93.383
Blue Springs,MO,39.0124,-94.2721
Blythedale,MO,40.4752,-93.928
Bogard,MO,39.4579,-93.5239
Bolckow,MO,40.1153,-94.8211
Bolivar,MO,37.6057,-93.4174
Bonne Terre,MO,37.9209,-90.5426
Boonville,MO,38.9588,-92.7471
Bosworth,MO,39.4699,-93.3357
Bourbon,MO,38.1505,-91.2493
Bowling Green,MO,39.3447,-91.2032
Bragg City,MO,36.2681,-89.9114
Brandsville,MO,36.6507,-91.6964
Branson,MO,36.651,-93.2635
Branson West,MO,36.703,-93.3778
Brashear,MO,40.1484,-92.3787
Braymer,MO,39.5905,-93.7961
Breckenridge,MO,39.7614,-93.8046
Breckenridge Hills,MO,38.7158,-90.3685
Brentwood,MO,38.6194,-90.3476
Brewer,MO,37.7836,-89.918
Bridgeton,MO,38.7673,-90.4275
Brimson,MO,40.145,-93.7386
Bronaugh,MO,37.694,-94.4683
Brookfield,MO,39.7853,-93.0772
Brooklyn Heights,MO,37.1694,-94.3855
Browning,MO,40.0348,-93.16
Brownington,MO,38.2452,-93.7226
Brumley,MO,38.088,-92.4845
Brunswick,MO,39.4257,-93.1266
Bucklin,MO,39.7837,-92.8879
Buckner,MO,39.1336,-94.1929
Buffalo,MO,37.6444,-93.0969
Bull Creek,MO,36.7151,-93.202
Bunceton,MO,38.7894,-92.7992
Bunker,MO,37.4574,-91.2121
Burgess,MO,37.5568,-94.6153
Burlington Junction,MO,40.4466,-95.0667
Butler,MO,38.2598,-94.3393
Butterfield,MO,36.7468,-93.9043
Byrnes Mill,MO,38.4395,-90.5741
Cabool,MO,37.1262,-92.1032
Cainsville,MO,40.4398,-93.7747
Cairo,MO,39.5115,-92.4411
Caledonia,MO,37.765,-90.772
Calhoun,MO,38.4684,-93.6251
California,MO,38.6304,-92.5667
Callao,MO,39.7622,-92.6238
Calverton Park,MO,38.7656,-90.3103
Camden,MO,39.2001,-94.0196
Camden Point,MO,39.4541,-94.7485
Camdenton,MO,38.0121,-92.75
Cameron,MO,39.7469,-94.2364
Campbell,MO,36.493,-90.0762
Canalou,MO,36.7541,-89.6865
Canton,MO,40.1295,-91.5266
Cape Girardeau,MO,37.3108,-89.5597
Cardwell,MO,36.0475,-90.2909
Carl Junction,MO,37.1668,-94.5468
Carrollton,MO,39.3636,-93.4955
Carterville,MO,37.1466,-94.4388
Carthage,MO,37.1503,-94.3225
Caruthersville,MO,36.1814,-89.6664
Carytown,MO,37.2616,-94.3344
Cassville,MO,36.6786,-93.8682
Castle Point,MO,38.7568,-90.2485
Catron,MO,36.6111,-89.7061
Cave,MO,39.0214,-91.0483
Cedar Hill,MO,38.3575,-90.6409
Cedar Hill Lakes,MO,38.3299,-90.6577
Center,MO,39.5096,-91.5291
Centertown,MO,38.618,-92.409
Centerview,MO,38.7461,-93.8442
Centerville,MO,37.4368,-90.9601
Centralia,MO,39.2105,-92.1341
Chaffee,MO,37.1812,-89.6615
Chain of Rocks,MO,38.9155,-90.802
Chain-O-Lakes,MO,36.5343,-93.7243
Chamois,MO,38.6764,-91.77
Champ,MO,38.745,-90.4538
Charlack,MO,38.7029,-90.3427
Charleston,MO,36.9179,-89.3344
Charmwood,MO,38.2811,-91.0966
Cherokee Pass,MO,37.4872,-90.296
Chesapeake,MO,37.1161,-93.6791
Chesterfield,MO,38.6588,-90.5804
Chilhowee,MO,38.5889,-93.8557
Chillicothe,MO,39.7953,-93.5499
Chula,MO,39.9219,-93.4774
Clarence,MO,39.7432,-92.2602
Clark,MO,39.2763,-92.3475
Clarksburg,MO,38.6611,-92.6661
Clarksdale,MO,39.8139,-94.5507
Clarkson Valley,MO,38.6254,-90.5945
Clarksville,MO,39.3693,-90.9049
Clarkton,MO,36.4521,-89.9681
Claycomo,MO,39.1986,-94.4788
Clayton,MO,38.6444,-90.3302
Clearmont,MO,40.5082,-95.0326
Cleveland,MO,38.6788,-94.598
Clever,MO,37.0326,-93.474
Cliff Village,MO,37.0251,-94.517
Clifton Hill,MO,39.4388,-92.6642
Climax Springs,MO,38.1004,-93.0528
Clinton,MO,38.3716,-93.7679
Clyde,MO,40.2662,-94.6696
Cobalt,MO,37.5454,-90.2876
Coffey,MO,40.1056,-94.0066
Cole Camp,MO,38.4595,-93.2025
Collins,MO,37.8906,-93.6215
Columbia,MO,38.9478,-92.3256
Commerce,MO,37.1583,-89.4467
Conception,MO,40.2411,-94.6805
Conception Junction,MO,40.2684,-94.6914
Concord,MO,38.5117,-90.3574
Concordia,MO,38.9877,-93.5683
Coney Island,MO,36.593,-93.3972
Conway,MO,37.5057,-92.8312
Cool Valley,MO,38.725,-90.3058
Cooter,MO,36.0467,-89.8092
Corder,MO,39.0991,-93.6391
Corning,MO,40.2486,-95.4545
Cosby,MO,39.8639,-94.6798
Cottleville,MO,38.7513,-90.6582
Country Club,MO,39.8388,-94.8205
Country Club Hills,MO,38.7208,-90.2751
Country Life Acres,MO,38.6222,-90.4554
Cowgill,MO,39.5603,-93.9257
Craig,MO,40.1924,-95.3742
Crane,MO,36.9027,-93.5716
Creighton,MO,38.4965,-94.072
Crestwood,MO,38.5569,-90.3782
Creve Coeur,MO,38.6621,-90.443
Crocker,MO,37.948,-92.2676
Cross Timbers,MO,38.0242,-93.2294
Crystal City,MO,38.2226,-90.3813
Crystal Lake Park,MO,38.6212,-90.432
Crystal Lakes,MO,39.3606,-94.1874
Cuba,MO,38.0671,-91.4057
Curryville,MO,39.3456,-91.3413
Dadeville,MO,37.4791,-93.6738
Dalton,MO,39.3976,-92.9921
Danville,MO,38.9125,-91.5323
Dardenne Prairie,MO,38.7566,-90.732
Darlington,MO,40.1982,-94.3997
Dawn,MO,39.6713,-93.6341
De Kalb,MO,39.5883,-94.9236
De Soto,MO,38.141,-90.5609
De Witt,MO,39.3849,-93.2199
Dearborn,MO,39.5247,-94.774
Deepwater,MO,38.2592,-93.7746
Deerfield,MO,37.8386,-94.5078
Defiance,MO,38.6327,-90.7846
Dellwood,MO,38.7564,-90.2767
Delta,MO,37.1974,-89.7392
Dennis Acres,MO,37.0465,-94.5044
Denver,MO,40.3989,-94.3233
Des Arc,MO,37.2837,-90.6354
Des Peres,MO,38.5973,-90.448
Desloge,MO,37.8751,-90.5192
Dexter,MO,36.7928,-89.9634
Diamond,MO,36.9969,-94.3152
Diehlstadt,MO,36.9593,-89.4323
Diggins,MO,37.174,-92.8503
Dixon,MO,37.9953,-92.0956
Doe Run,MO,37.7454,-90.4994
Doniphan,MO,36.6234,-90.8219
